Witdh=8,Height=8 !!!
 -1.159516, -2.043101, -2.249694, -1.045445, -0.592686, -1.926202, -3.582182, -2.664437,
 -1.632201, -2.604675, -1.452208,  0.865633, -0.368509, -3.429585, -2.354070, -1.803853,
 -1.888547, -2.486032,  1.183658,  2.142444, -1.691813, -2.654800, -1.386686, -0.692619,
 -1.709110, -2.129117,  0.760151,  0.818764, -1.345431, -0.162641, -0.107251, -1.787191,
 -1.551981, -1.764536, -0.806273,  0.902329,  1.650984, -0.024747, -2.952974, -3.898244,
 -2.035692, -1.809567,  0.188353,  1.354487, -0.316133, -2.714718, -3.862045, -2.905504,
 -3.027458, -1.513923,  0.357991, -1.143018, -2.094631, -2.128861, -3.115003, -1.768525,
 -2.238714,  1.290746,  1.737721, -0.541088,  0.049380, -1.358041, -3.476429, -1.343197,

