Witdh=8,Height=8 !!!
  0.657834,  1.235484, -0.557988, -2.354429, -1.435767, -1.514341, -2.298953, -0.607472,
  1.458505,  0.854066, -1.990961, -2.283810, -2.216826, -3.287226, -1.909647,  0.223377,
  1.681054,  0.377793, -2.004920, -1.963381, -1.310176, -1.267196, -0.424335,  0.829590,
  1.454432,  0.749896, -1.791483, -2.882612, -1.546281, -1.298056, -1.553826, -1.048999,
  1.978376,  1.107629, -2.434852, -3.246789, -2.318696, -1.674207, -0.374412,  0.122269,
  1.720734,  0.236343, -1.532084, -2.483144, -3.088902, -0.511402,  1.361889,  0.685286,
  0.307444, -1.554938, -0.207085, -1.838975, -3.092262,  0.254224,  1.274900,  0.034787,
 -0.348506, -1.890863,  0.225994, -0.686446, -1.585157,  0.301723,  0.236897, -0.318469,

