Witdh=8,Height=8 !!!
  0.625000,  0.875000,  1.250000,  0.125000, -4.500000, -5.250000, -2.375000, -0.125000,
  0.500000,  1.250000,  1.250000, -4.125000, -7.875000, -1.625000,  1.000000, -1.500000,
  0.125000,  1.375000, -0.250000, -5.750000, -3.750000,  0.250000, -2.500000, -4.125000,
  0.125000,  0.000000, -1.375000, -3.250000, -3.875000, -5.500000, -4.625000, -0.375000,
  0.250000, -0.625000, -0.875000, -3.375000, -6.750000, -5.625000, -0.250000,  3.125000,
  0.625000,  0.500000, -1.625000, -5.750000, -4.750000, -2.250000, -0.000000,  1.875000,
  0.625000, -0.250000, -5.500000, -6.500000, -1.875000, -3.500000, -1.875000,  1.750000,
  0.875000, -1.250000, -6.375000, -3.750000, -2.875000, -4.875000, -0.375000,  2.375000,

